Genuine Pair Comparisons
--------------------------------
File 1               | File 2               | Hamming Distance
101_2_2.jpg.mat      | 101_2_1.jpg.mat      | 0.3905
101_2_4.jpg.mat      | 101_2_1.jpg.mat      | 0.4163
102_2_3.jpg.mat      | 102_2_4.jpg.mat      | 0.2353
102_2_3.jpg.mat      | 102_1_2.jpg.mat      | 0.3076
102_2_3.jpg.mat      | 102_2_1.jpg.mat      | 0.2679
102_2_3.jpg.mat      | 102_1_1.jpg.mat      | 0.2854
102_2_3.jpg.mat      | 102_1_3.jpg.mat      | 0.2931
102_2_3.jpg.mat      | 102_2_2.jpg.mat      | 0.2687
102_2_4.jpg.mat      | 102_1_2.jpg.mat      | 0.3089
102_2_4.jpg.mat      | 102_2_1.jpg.mat      | 0.3066
102_2_4.jpg.mat      | 102_1_1.jpg.mat      | 0.2940
102_2_4.jpg.mat      | 102_1_3.jpg.mat      | 0.4025
102_2_4.jpg.mat      | 102_2_2.jpg.mat      | 0.2871
102_1_2.jpg.mat      | 102_2_1.jpg.mat      | 0.3209
102_1_2.jpg.mat      | 102_1_1.jpg.mat      | 0.3193
102_1_2.jpg.mat      | 102_1_3.jpg.mat      | 0.2898
102_1_2.jpg.mat      | 102_2_2.jpg.mat      | 0.2861
102_2_1.jpg.mat      | 102_1_1.jpg.mat      | 0.2660
102_2_1.jpg.mat      | 102_1_3.jpg.mat      | 0.2929
102_2_1.jpg.mat      | 102_2_2.jpg.mat      | 0.2825
102_1_1.jpg.mat      | 102_1_3.jpg.mat      | 0.3262
102_1_1.jpg.mat      | 102_2_2.jpg.mat      | 0.3171
102_1_3.jpg.mat      | 102_2_2.jpg.mat      | 0.3299
103_1_1.jpg.mat      | 103_2_2.jpg.mat      | 0.3483
103_1_1.jpg.mat      | 103_2_1.jpg.mat      | 0.3302
103_1_1.jpg.mat      | 103_1_2.jpg.mat      | 0.3168
103_1_1.jpg.mat      | 103_1_3.jpg.mat      | 0.3155
103_1_1.jpg.mat      | 103_2_4.jpg.mat      | 0.3497
103_1_1.jpg.mat      | 103_2_3.jpg.mat      | 0.3460
103_2_2.jpg.mat      | 103_2_1.jpg.mat      | 0.2941
103_2_2.jpg.mat      | 103_1_2.jpg.mat      | 0.3268
103_2_2.jpg.mat      | 103_1_3.jpg.mat      | 0.3085
103_2_2.jpg.mat      | 103_2_4.jpg.mat      | 0.3234
103_2_2.jpg.mat      | 103_2_3.jpg.mat      | 0.3260
103_2_1.jpg.mat      | 103_1_2.jpg.mat      | 0.3077
103_2_1.jpg.mat      | 103_1_3.jpg.mat      | 0.2822
103_2_1.jpg.mat      | 103_2_4.jpg.mat      | 0.3477
103_2_1.jpg.mat      | 103_2_3.jpg.mat      | 0.2869
103_1_2.jpg.mat      | 103_1_3.jpg.mat      | 0.3098
103_1_2.jpg.mat      | 103_2_4.jpg.mat      | 0.3216
103_1_2.jpg.mat      | 103_2_3.jpg.mat      | 0.2803
103_1_3.jpg.mat      | 103_2_4.jpg.mat      | 0.3150
103_1_3.jpg.mat      | 103_2_3.jpg.mat      | 0.3002
103_2_4.jpg.mat      | 103_2_3.jpg.mat      | 0.3238
104_2_1.jpg.mat      | 104_2_4.jpg.mat      | 0.3459
104_2_1.jpg.mat      | 104_1_3.jpg.mat      | 0.3838
104_2_1.jpg.mat      | 104_2_3.jpg.mat      | 0.3298
104_2_1.jpg.mat      | 104_2_2.jpg.mat      | 0.3353
104_2_1.jpg.mat      | 104_1_1.jpg.mat      | 0.3859
104_2_1.jpg.mat      | 104_1_2.jpg.mat      | 0.3915
104_2_4.jpg.mat      | 104_1_3.jpg.mat      | 0.3137
104_2_4.jpg.mat      | 104_2_3.jpg.mat      | 0.2636
104_2_4.jpg.mat      | 104_2_2.jpg.mat      | 0.3362
104_2_4.jpg.mat      | 104_1_1.jpg.mat      | 0.3291
104_2_4.jpg.mat      | 104_1_2.jpg.mat      | 0.3548
104_1_3.jpg.mat      | 104_2_3.jpg.mat      | 0.3341
104_1_3.jpg.mat      | 104_2_2.jpg.mat      | 0.3583
104_1_3.jpg.mat      | 104_1_1.jpg.mat      | 0.2550
104_1_3.jpg.mat      | 104_1_2.jpg.mat      | 0.3273
104_2_3.jpg.mat      | 104_2_2.jpg.mat      | 0.3484
104_2_3.jpg.mat      | 104_1_1.jpg.mat      | 0.3344
104_2_3.jpg.mat      | 104_1_2.jpg.mat      | 0.3626
104_2_2.jpg.mat      | 104_1_1.jpg.mat      | 0.3659
104_2_2.jpg.mat      | 104_1_2.jpg.mat      | 0.3687
104_1_1.jpg.mat      | 104_1_2.jpg.mat      | 0.3139
105_1_2.jpg.mat      | 105_2_3.jpg.mat      | 0.3420
105_1_2.jpg.mat      | 105_2_1.jpg.mat      | 0.3251
105_1_2.jpg.mat      | 105_2_2.jpg.mat      | 0.2853
105_1_2.jpg.mat      | 105_1_3.jpg.mat      | 0.3543
105_1_2.jpg.mat      | 105_1_1.jpg.mat      | 0.3298
105_1_2.jpg.mat      | 105_2_4.jpg.mat      | 0.3191
105_2_3.jpg.mat      | 105_2_1.jpg.mat      | 0.2987
105_2_3.jpg.mat      | 105_2_2.jpg.mat      | 0.3411
105_2_3.jpg.mat      | 105_1_3.jpg.mat      | 0.4112
105_2_3.jpg.mat      | 105_1_1.jpg.mat      | 0.2964
105_2_3.jpg.mat      | 105_2_4.jpg.mat      | 0.3385
105_2_1.jpg.mat      | 105_2_2.jpg.mat      | 0.2858
105_2_1.jpg.mat      | 105_1_3.jpg.mat      | 0.3684
105_2_1.jpg.mat      | 105_1_1.jpg.mat      | 0.3025
105_2_1.jpg.mat      | 105_2_4.jpg.mat      | 0.2633
105_2_2.jpg.mat      | 105_1_3.jpg.mat      | 0.3553
105_2_2.jpg.mat      | 105_1_1.jpg.mat      | 0.2995
105_2_2.jpg.mat      | 105_2_4.jpg.mat      | 0.2945
105_1_3.jpg.mat      | 105_1_1.jpg.mat      | 0.3939
105_1_3.jpg.mat      | 105_2_4.jpg.mat      | 0.3284
105_1_1.jpg.mat      | 105_2_4.jpg.mat      | 0.3217
106_1_2.jpg.mat      | 106_2_3.jpg.mat      | 0.3977
106_1_2.jpg.mat      | 106_1_3.jpg.mat      | 0.3723
106_1_2.jpg.mat      | 106_1_1.jpg.mat      | 0.3980
106_1_2.jpg.mat      | 106_2_2.jpg.mat      | 0.4041
106_1_2.jpg.mat      | 106_2_4.jpg.mat      | 0.4025
106_1_2.jpg.mat      | 106_2_1.jpg.mat      | 0.3963
106_2_3.jpg.mat      | 106_1_3.jpg.mat      | 0.3479
106_2_3.jpg.mat      | 106_1_1.jpg.mat      | 0.3514
106_2_3.jpg.mat      | 106_2_2.jpg.mat      | 0.3019
106_2_3.jpg.mat      | 106_2_4.jpg.mat      | 0.2911
106_2_3.jpg.mat      | 106_2_1.jpg.mat      | 0.3491
106_1_3.jpg.mat      | 106_1_1.jpg.mat      | 0.3676
106_1_3.jpg.mat      | 106_2_2.jpg.mat      | 0.3615
106_1_3.jpg.mat      | 106_2_4.jpg.mat      | 0.3657
106_1_3.jpg.mat      | 106_2_1.jpg.mat      | 0.3847
106_1_1.jpg.mat      | 106_2_2.jpg.mat      | 0.3497
106_1_1.jpg.mat      | 106_2_4.jpg.mat      | 0.3493
106_1_1.jpg.mat      | 106_2_1.jpg.mat      | 0.3880
106_2_2.jpg.mat      | 106_2_4.jpg.mat      | 0.2569
106_2_2.jpg.mat      | 106_2_1.jpg.mat      | 0.3575
106_2_4.jpg.mat      | 106_2_1.jpg.mat      | 0.3410
107_2_2.jpg.mat      | 107_1_1.jpg.mat      | 0.4616
107_2_2.jpg.mat      | 107_2_4.jpg.mat      | 0.4528
107_2_2.jpg.mat      | 107_2_1.jpg.mat      | 0.4747
107_2_2.jpg.mat      | 107_2_3.jpg.mat      | 0.4542
107_2_2.jpg.mat      | 107_1_2.jpg.mat      | 0.4717
107_2_2.jpg.mat      | 107_1_3.jpg.mat      | 0.4539
107_1_1.jpg.mat      | 107_2_4.jpg.mat      | 0.3969
107_1_1.jpg.mat      | 107_2_1.jpg.mat      | 0.4231
107_1_1.jpg.mat      | 107_2_3.jpg.mat      | 0.4775
107_1_1.jpg.mat      | 107_1_2.jpg.mat      | 0.3415
107_1_1.jpg.mat      | 107_1_3.jpg.mat      | 0.3294
107_2_4.jpg.mat      | 107_2_1.jpg.mat      | 0.3513
107_2_4.jpg.mat      | 107_2_3.jpg.mat      | 0.4669
107_2_4.jpg.mat      | 107_1_2.jpg.mat      | 0.3273
107_2_4.jpg.mat      | 107_1_3.jpg.mat      | 0.3515
107_2_1.jpg.mat      | 107_2_3.jpg.mat      | 0.4803
107_2_1.jpg.mat      | 107_1_2.jpg.mat      | 0.3853
107_2_1.jpg.mat      | 107_1_3.jpg.mat      | 0.3464
107_2_3.jpg.mat      | 107_1_2.jpg.mat      | 0.4705
107_2_3.jpg.mat      | 107_1_3.jpg.mat      | 0.4847
107_1_2.jpg.mat      | 107_1_3.jpg.mat      | 0.3416
108_1_2.jpg.mat      | 108_1_3.jpg.mat      | 0.3213
108_1_2.jpg.mat      | 108_2_4.jpg.mat      | 0.3242
108_1_2.jpg.mat      | 108_1_1.jpg.mat      | 0.2907
108_1_2.jpg.mat      | 108_2_3.jpg.mat      | 0.2891
108_1_2.jpg.mat      | 108_2_2.jpg.mat      | 0.3143
108_1_2.jpg.mat      | 108_2_1.jpg.mat      | 0.2672
108_1_3.jpg.mat      | 108_2_4.jpg.mat      | 0.3285
108_1_3.jpg.mat      | 108_1_1.jpg.mat      | 0.3530
108_1_3.jpg.mat      | 108_2_3.jpg.mat      | 0.3613
108_1_3.jpg.mat      | 108_2_2.jpg.mat      | 0.3488
108_1_3.jpg.mat      | 108_2_1.jpg.mat      | 0.3906
108_2_4.jpg.mat      | 108_1_1.jpg.mat      | 0.2815
108_2_4.jpg.mat      | 108_2_3.jpg.mat      | 0.3078
108_2_4.jpg.mat      | 108_2_2.jpg.mat      | 0.3323
108_2_4.jpg.mat      | 108_2_1.jpg.mat      | 0.3416
108_1_1.jpg.mat      | 108_2_3.jpg.mat      | 0.3117
108_1_1.jpg.mat      | 108_2_2.jpg.mat      | 0.3489
108_1_1.jpg.mat      | 108_2_1.jpg.mat      | 0.3351
108_2_3.jpg.mat      | 108_2_2.jpg.mat      | 0.3269
108_2_3.jpg.mat      | 108_2_1.jpg.mat      | 0.2926
108_2_2.jpg.mat      | 108_2_1.jpg.mat      | 0.3426
